COD_LOGRAD;CATEGORIA;PREPOSICAO;NOME;LOTE;SECAO;REFERENCIA;DATA_INSTA;OBSERVACAO;LATITUDE;LONGITUDE
7775067;R;;BOTAFOGO;400;Sudeste;;de 09/05 a 19/05/08;;-30,05404089;-51,22653987
7775067;R;;BOTAFOGO;328;Sudeste;;de 09/05 a 19/05/08;;-30,05397799;-51,22719131
7775067;R;;BOTAFOGO;349;Sudeste;;de 09/05 a 19/05/08;;-30,05405393;-51,2271638
7775067;R;;BOTAFOGO;461;Sudeste;;de 09/05 a 19/05/08;;-30,05419804;-51,22558511
7775067;R;;BOTAFOGO;565;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05430619;-51,22437954
7775067;R;;BOTAFOGO;678;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05432444;-51,22339236
7775075;R;;COMENDADOR RODOLFO GOMES;631;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05533501;-51,22425667
7775075;R;;COMENDADOR RODOLFO GOMES;576;Sudeste;;de 09/05 a 19/05/08;;-30,05522164;-51,22480902
7775075;R;;COMENDADOR RODOLFO GOMES;413;Sudeste;;de 09/05 a 19/05/08;;-30,05516148;-51,22646786
7775075;R;;COMENDADOR RODOLFO GOMES;263;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05506105;-51,227703
7774011;R;;BARBEDO;250;Sudeste;;de 09/05 a 19/05/08;;-30,05720861;-51,22880659
7774011;R;;BARBEDO;345;Sudeste;;de 09/05 a 19/05/08;;;
7774011;R;;BARBEDO;388;Sudeste;;de 09/05 a 19/05/08;;-30,05735268;-51,22720168
7774011;R;;BARBEDO;535;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,0575652;-51,22558914
7774011;R;;BARBEDO;662;Sudeste;;de 09/05 a 19/05/08;;-30,0576238;-51,22418186
7774011;R;;BARBEDO;629;Sudeste;;de 09/05 a 19/05/08;;-30,05766452;-51,22451496
7774011;R;;BARBEDO;640;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05760106;-51,22441948
7774011;R;;BARBEDO;739;Sudeste;;de 09/05 a 19/05/08;;-30,0577768;-51,22323439
7776107;AV;;PRAIA DE BELAS;1100;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,04808861;-51,22761961
7776107;AV;;PRAIA DE BELAS;1182;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,04923778;-51,22781025
7776107;AV;;PRAIA DE BELAS;1380;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05056879;-51,22803711
7776107;AV;;PRAIA DE BELAS;1400;Sudeste;;de 09/05 a 19/05/08;;-30,05077417;-51,22807177
7776107;AV;;PRAIA DE BELAS;1432;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05110279;-51,22812722
7776107;AV;;PRAIA DE BELAS;1480;Sudeste;;de 09/05 a 19/05/08;;-30,05112343;-51,22813071
7776107;AV;;PRAIA DE BELAS;1520;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05188248;-51,22826144
7776107;AV;;PRAIA DE BELAS;1590;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05254582;-51,22837767
7776107;AV;;PRAIA DE BELAS;1666;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05317184;-51,2284887
7776107;AV;;PRAIA DE BELAS;1750;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,05390454;-51,22861969
7776107;AV;;PRAIA DE BELAS;1828;Sudeste;;de 09/05 a 19/05/08;;;
7776107;AV;;PRAIA DE BELAS;1948;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05584009;-51,22907941
7776107;AV;;PRAIA DE BELAS;2120;Sudeste;Orelhao;de 09/05 a 19/05/08;;;
7776107;AV;;PRAIA DE BELAS;2124;Sudeste;;de 09/05 a 19/05/08;;-30,05719066;-51,22945483
7776107;AV;;PRAIA DE BELAS;2170;Sudeste;;de 09/05 a 19/05/08;;-30,0577355;-51,22962693
7776107;AV;;PRAIA DE BELAS;2184;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05790133;-51,22967931
7776107;AV;;PRAIA DE BELAS;2254;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,05844913;-51,22985205
7776107;AV;;PRAIA DE BELAS;2310;Sudeste;;de 09/05 a 19/05/08;;-30,05932362;-51,23014133
7776107;AV;;PRAIA DE BELAS;2290;Sudeste;Viaduto D. Pedro I;de 09/05 a 19/05/08;;-30,05894744;-51,23001368
7776107;AV;;PRAIA DE BELAS;2280;Sudeste;Viaduto D. Pedro I;de 09/05 a 19/05/08;;-30,05875936;-51,22994986
7776107;AV;;PRAIA DE BELAS;2251;Sudeste;;de 09/05 a 19/05/08;;-30,05842529;-51,22993058
7776107;AV;;PRAIA DE BELAS;2155;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05774007;-51,22971441
7776107;AV;;PRAIA DE BELAS;1749;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05412764;-51,22874342
7776107;AV;;PRAIA DE BELAS;1705;Sudeste;;de 09/05 a 19/05/08;;-30,05369688;-51,22866652
7776107;AV;;PRAIA DE BELAS;1595;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,0527181;-51,22849216
7776107;AV;;PRAIA DE BELAS;1591;Sudeste;;de 09/05 a 19/05/08;;-30,0526812;-51,22848562
7778145;AV;;BORGES DE MEDEIROS;2900;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,0513984;-51,22976034
7778145;AV;;BORGES DE MEDEIROS;3120;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,05348415;-51,23000452
7778145;AV;;BORGES DE MEDEIROS;3200;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,0542113;-51,23009005
7774037;R;;COSTA;140;Sudeste;;de 09/05 a 19/05/08;;-30,05854502;-51,22828755
7774037;R;;COSTA;151;Sudeste;;de 09/05 a 19/05/08;;-30,05863643;-51,2281514
7774037;R;;COSTA;271;Sudeste;;de 09/05 a 19/05/08;;-30,05883067;-51,22673738
7774037;R;;COSTA;407;Sudeste;;de 09/05 a 19/05/08;;-30,05909429;-51,22480504
7774037;R;;COSTA;200;Sudeste;;de 09/05 a 19/05/08;;-30,05858122;-51,22801946
7774037;R;;COSTA;40;Sudeste;;de 09/05 a 19/05/08;;-30,05839946;-51,22935626
7774037;R;;COSTA;30;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,05838116;-51,22948948
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;338;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00278307;-51,20092795
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;375;Norte;;de 09/05 a 19/05/08;;-30,00322333;-51,20119256
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;442;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,0037896;-51,20132824
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;461;Norte;;de 09/05 a 19/05/08;;-30,00398407;-51,20149231
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;407;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00341737;-51,20126958
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;507;Norte;;de 09/05 a 19/05/08;;-30,00415227;-51,20155842
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;567;Norte;;de 09/05 a 19/05/08;;-30,00497945;-51,20187445
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;601;Norte;Orelhao;de 09/05 a 19/05/08;;-30,0049794;-51,20187443
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;687;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00591485;-51,20223347
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;693;Norte;;de 09/05 a 19/05/08;;-30,00598012;-51,20225852
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;80;Norte;;de 09/05 a 19/05/08;;-30,00084191;-51,20015679
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;110;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00112828;-51,20026916
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;148;Norte;;de 09/05 a 19/05/08;;-30,00149101;-51,20041149
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;178;Norte;;de 09/05 a 19/05/08;;-30,00177739;-51,20052386
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;149;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00085915;-51,20025117
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;274;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,0023915;-51,20077062
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;739;Norte;;de 09/05 a 19/05/08;;-30,00619373;-51,20234019
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;865;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00743995;-51,20281613
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;993;Norte;;de 09/05 a 19/05/08;;-30,00858954;-51,20325838
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;1033;Norte;;de 09/05 a 19/05/08;;-30,00866295;-51,20328638
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;1105;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00946178;-51,20358764
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;1126;Norte;;de 09/05 a 19/05/08;;-30,00956673;-51,20354031
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;1048;Norte;;de 09/05 a 19/05/08;;-30,00894796;-51,20330622
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;948;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,0080823;-51,20297559
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;866;Norte;;de 09/05 a 19/05/08;;-30,00758965;-51,20278588
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;770;Norte;;de 09/05 a 19/05/08;;-30,00659134;-51,20240483
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;730;Norte;;de 09/05 a 19/05/08;;-30,00600298;-51,20217987
8081200;AV;;PRESIDENTE FRANKLIN ROOSEVELT;660;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00550262;-51,20198783
8080111;R;;ARABUTAN;86;Norte;Orelhao;de 09/05 a 19/05/08;;;
8080111;R;;ARABUTAN;77;Norte;Ponto de Taxi;de 09/05 a 19/05/08;;-30,00288223;-51,19973605
8080103;AV;;FRANCA;641;Norte;Orelhao;de 09/05 a 19/05/08;;-30,0036652;-51,20018796
8080103;AV;;FRANCA;541;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00335821;-51,20120265
8080103;AV;;FRANCA;471;Norte;;de 09/05 a 19/05/08;;-30,00301137;-51,20235562
8080103;AV;;FRANCA;400;Norte;;de 09/05 a 19/05/08;;-30,00266095;-51,20321785
8080103;AV;;FRANCA;349;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00270787;-51,20331203
8080095;R;;CAIRU;288;Norte;;de 09/05 a 19/05/08;;-30,00329646;-51,20421773
8080095;R;;CAIRU;210;Norte;Orelhao;de 09/05 a 19/05/08;;;
8080095;R;;CAIRU;239;Norte;;de 09/05 a 19/05/08;;-30,00320403;-51,20476698
8080095;R;;CAIRU;340;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00342236;-51,20380848
8080095;R;;CAIRU;390;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00361694;-51,20316515
8080095;R;;CAIRU;457;Norte;;de 09/05 a 19/05/08;;-30,00384065;-51,20267808
8080095;R;;CAIRU;641;Norte;;de 09/05 a 19/05/08;;-30,0044871;-51,20059814
8080095;R;;CAIRU;638;Norte;;de 09/05 a 19/05/08;;-30,00434215;-51,2008189
7980063;AV;;PATRIA;410;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00560839;-51,20335158
7980063;AV;;PATRIA;336;Norte;;de 09/05 a 19/05/08;;-30,00526516;-51,20448304
7980063;AV;;PATRIA;226;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00490008;-51,2056613
7980063;AV;;PATRIA;58;Norte;;de 09/05 a 19/05/08;;-30,00445193;-51,20714379
7980063;AV;;PATRIA;493;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00583764;-51,20284998
7980063;AV;;PATRIA;611;Norte;;de 09/05 a 19/05/08;;-30,00620184;-51,20165536
7980063;AV;;PATRIA;651;Norte;;de 09/05 a 19/05/08;;-30,00633239;-51,20122755
7878168;R;;VOLUNTARIOS DA PATRIA;3449;Norte;;de 09/05 a 19/05/08;;;
8080053;AV;;MARANHAO;310;Norte;;de 09/05 a 19/05/08;;-30,00700134;-51,20162815
8080053;AV;;MARANHAO;252;Norte;Orelhao;de 09/05 a 19/05/08;;-30,0067956;-51,20229454
7878168;R;;VOLUNTARIOS DA PATRIA;3043;Norte;;de 09/05 a 19/05/08;;-30,00803827;-51,20921895
7878168;R;;VOLUNTARIOS DA PATRIA;3223;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00620373;-51,20852478
7878168;R;;VOLUNTARIOS DA PATRIA;3225;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00617856;-51,2085152
7878168;R;;VOLUNTARIOS DA PATRIA;3501;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00390665;-51,20764372
7878168;R;;VOLUNTARIOS DA PATRIA;3370;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00413585;-51,20781653
7878168;R;;VOLUNTARIOS DA PATRIA;3635;Norte;;de 09/05 a 19/05/08;;;
7878168;R;;VOLUNTARIOS DA PATRIA;3777;Norte;;de 09/05 a 19/05/08;;-30,00190322;-51,20690874
7878168;R;;VOLUNTARIOS DA PATRIA;3969;Norte;;de 09/05 a 19/05/08;;-29,99970132;-51,20617827
8081192;AV;;SERTORIO;137;Norte;Parada Onibus;de 09/05 a 19/05/08;;-29,99894281;-51,20377726
8081192;AV;;SERTORIO;305;Norte;Parada Onibus;de 09/05 a 19/05/08;;-29,99921713;-51,20276828
8081192;AV;;SERTORIO;415;Norte;Orelhao;de 09/05 a 19/05/08;;-29,99949233;-51,20170228
8081192;AV;;SERTORIO;473;Norte;Parada Onibus;de 09/05 a 19/05/08;;-29,99967576;-51,20088975
8081192;AV;;SERTORIO;571;Norte;Ponto de Taxi;de 09/05 a 19/05/08;;;
8081192;AV;;SERTORIO;641;Norte;Ponto de Taxi;de 09/05 a 19/05/08;;-30,00014376;-51,19866379
8081192;AV;;SERTORIO;628;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00005326;-51,19874096
8081192;AV;;SERTORIO;512;Norte;;de 09/05 a 19/05/08;;-29,99981208;-51,19988726
8081192;AV;;SERTORIO;402;Norte;Orelhao;de 09/05 a 19/05/08;;-29,99944898;-51,20157642
8081192;AV;;SERTORIO;298;Norte;;de 09/05 a 19/05/08;;-29,99911894;-51,20285519
8081044;R;;COMENDADOR TAVARES;485;Norte;;de 09/05 a 19/05/08;;;
8081044;R;;COMENDADOR TAVARES;435;Norte;;de 09/05 a 19/05/08;;-30,00084656;-51,20028147
8081044;R;;COMENDADOR TAVARES;381;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00064536;-51,20129176
8081044;R;;COMENDADOR TAVARES;360;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00049949;-51,20168923
8081044;R;;COMENDADOR TAVARES;240;Norte;Parada Onibus;de 09/05 a 19/05/08;;;
8081044;R;;COMENDADOR TAVARES;60;Norte;Parada Onibus;de 09/05 a 19/05/08;;-29,99970547;-51,20592782
8081010;R;;DR JOAO INACIO;11;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00083233;-51,20646999
8081010;R;;DR JOAO INACIO;218;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00111628;-51,20437334
8081010;R;;DR JOAO INACIO;323;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00136523;-51,20333929
8081010;R;;DR JOAO INACIO;555;Norte;Orelhao;de 09/05 a 19/05/08;;-30,0018393;-51,20058613
8081010;R;;DR JOAO INACIO;647;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00200762;-51,19965067
7878267;AV;;FARRAPOS;4055;Norte;;de 09/05 a 19/05/08;;-29,99797194;-51,19776918
7878267;AV;;FARRAPOS;3999;Norte;;de 09/05 a 19/05/08;;-29,99885121;-51,19811859
7878267;AV;;FARRAPOS;3819;Norte;Parada Onibus;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;3695;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00070967;-51,1988422
7878267;AV;;FARRAPOS;3553;Norte;;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;3465;Norte;;de 09/05 a 19/05/08;;-30,00269358;-51,19961762
7878267;AV;;FARRAPOS;3345;Norte;;de 09/05 a 19/05/08;;-30,00368351;-51,19999973
7878267;AV;;FARRAPOS;3305;Norte;;de 09/05 a 19/05/08;;-30,00376067;-51,20002947
8080137;LE;;TERMINAL CAIRU;10;Norte;;de 09/05 a 19/05/08;;;
8080137;LE;;TERMINAL CAIRU;20;Norte;;de 09/05 a 19/05/08;;;
8080137;LE;;TERMINAL CAIRU;30;Norte;;de 09/05 a 19/05/08;;;
8080137;LE;;TERMINAL CAIRU;40;Norte;;de 09/05 a 19/05/08;;;
8080137;LE;;TERMINAL CAIRU;5;Norte;;de 09/05 a 19/05/08;;;
8080137;LE;;TERMINAL CAIRU;15;Norte;;de 09/05 a 19/05/08;;;
8080137;LE;;TERMINAL CAIRU;25;Norte;;de 09/05 a 19/05/08;;;
8080137;LE;;TERMINAL CAIRU;35;Norte;;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;3115;Norte;;de 09/05 a 19/05/08;;-30,00529116;-51,20062464
7878267;AV;;FARRAPOS;3029;Norte;;de 09/05 a 19/05/08;;-30,00635522;-51,20102468
7878267;AV;;FARRAPOS;2933;Norte;;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;2877;Norte;;de 09/05 a 19/05/08;;-30,0073221;-51,20140152
7878267;AV;;FARRAPOS;2727;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00887151;-51,20200433
7878267;AV;;FARRAPOS;2765;Norte;;de 09/05 a 19/05/08;;-30,00847392;-51,20185045
7878267;AV;;FARRAPOS;2583;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00999383;-51,2024321
7878267;AV;;FARRAPOS;3200;Norte;;de 09/05 a 19/05/08;;-30,00473211;-51,2004929
7878267;AV;;FARRAPOS;2592;Norte;;de 09/05 a 19/05/08;;-30,01015455;-51,20258084
7878267;AV;;FARRAPOS;2664;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00937288;-51,20228292
7878267;AV;;FARRAPOS;2780;Norte;;de 09/05 a 19/05/08;;-30,0085032;-51,20194927
7878267;AV;;FARRAPOS;2818;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00790682;-51,20171845
7878267;AV;;FARRAPOS;2828;Norte;Corredor Onibus;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;2877;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,0073221;-51,20140152
7878267;AV;;FARRAPOS;2955;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,0069203;-51,20124458
7878267;AV;;FARRAPOS;2884;Norte;;de 09/05 a 19/05/08;;-30,0074191;-51,20152718
7878267;AV;;FARRAPOS;2988;Norte;;de 09/05 a 19/05/08;;-30,00644337;-51,20114653
7878267;AV;;FARRAPOS;3050;Norte;;de 09/05 a 19/05/08;;-30,00616919;-51,20104214
7878267;AV;;FARRAPOS;3314;Norte;;de 09/05 a 19/05/08;;-30,00362697;-51,20006542
7878267;AV;;FARRAPOS;3358;Norte;;de 09/05 a 19/05/08;;-30,0032571;-51,1999231
7878267;AV;;FARRAPOS;3430;Norte;;de 09/05 a 19/05/08;;-30,00283661;-51,19976131
7878267;AV;;FARRAPOS;3600;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00120244;-51,19913463
7878267;AV;;FARRAPOS;3610;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00109267;-51,19908765
7878267;AV;;FARRAPOS;3615;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,0016465;-51,1992228
7878267;AV;;FARRAPOS;3625;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00152755;-51,19918107
7878267;AV;;FARRAPOS;3524;Norte;;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;3652;Norte;;de 09/05 a 19/05/08;;-30,00063021;-51,19889901
7878267;AV;;FARRAPOS;3700;Norte;;de 09/05 a 19/05/08;;-30,0000972;-51,19869334
7878267;AV;;FARRAPOS;3780;Norte;;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;3852;Norte;;de 09/05 a 19/05/08;;-29,9994626;-51,19844522
7878267;AV;;FARRAPOS;3946;Norte;;de 09/05 a 19/05/08;;-29,9988283;-51,19819721
7878267;AV;;FARRAPOS;3976;Norte;;de 09/05 a 19/05/08;;;
7878267;AV;;FARRAPOS;4000;Norte;;de 09/05 a 19/05/08;;-29,99799003;-51,19786808
7878267;AV;;FARRAPOS;4100;Norte;Estacao Farrapos Trensur;de 09/05 a 19/05/08;;-29,99750168;-51,19717039
7878267;AV;;FARRAPOS;4120;Norte;Estacao Farrapos Trensur;de 09/05 a 19/05/08;;-29,9974821;-51,1969991
7878267;AV;;FARRAPOS;4140;Norte;Estacao Farrapos Trensur;de 09/05 a 19/05/08;;-29,99747435;-51,19683259
7878267;AV;;FARRAPOS;4845;Norte;;de 09/05 a 19/05/08;;-29,9962571;-51,18969942
7878267;AV;;FARRAPOS;4785;Norte;Parada Onibus;de 09/05 a 19/05/08;;-29,99671589;-51,19059556
7878267;AV;;FARRAPOS;4701;Norte;;de 09/05 a 19/05/08;;-29,9971919;-51,19187953
7878267;AV;;FARRAPOS;4655;Norte;;de 09/05 a 19/05/08;;-29,9971929;-51,19188354
7878267;AV;;FARRAPOS;4521;Norte;;de 09/05 a 19/05/08;;-29,99741646;-51,19380587
7878267;AV;;FARRAPOS;4253;Norte;Parada Onibus;de 09/05 a 19/05/08;;-29,99750718;-51,19595038
7878267;AV;;FARRAPOS;4071;Norte;;de 09/05 a 19/05/08;;-29,99789416;-51,19771478
8080087;AV;;BRASIL;625;Norte;;de 09/05 a 19/05/08;;-30,00525148;-51,20110123
8080087;AV;;BRASIL;535;Norte;;de 09/05 a 19/05/08;;-30,00500745;-51,20190627
8080087;AV;;BRASIL;483;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00478054;-51,20265381
8080087;AV;;BRASIL;385;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00449781;-51,20357551
8080087;AV;;BRASIL;301;Norte;;de 09/05 a 19/05/08;;-30,00427233;-51,20430874
8080087;AV;;BRASIL;225;Norte;;de 09/05 a 19/05/08;;-30,00397083;-51,2053028
8080087;AV;;BRASIL;119;Norte;;de 09/05 a 19/05/08;;-30,00366473;-51,206293
8080087;AV;;BRASIL;296;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00419108;-51,20432467
8080087;AV;;BRASIL;376;Norte;;de 09/05 a 19/05/08;;-30,00438936;-51,20367882
8080087;AV;;BRASIL;540;Norte;;de 09/05 a 19/05/08;;;
8080087;AV;;BRASIL;594;Norte;;de 09/05 a 19/05/08;;-30,00503001;-51,2015798
7980055;R;;ERNESTO FONTOURA;630;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00779295;-51,20197326
7980055;R;;ERNESTO FONTOURA;420;Norte;;de 09/05 a 19/05/08;;-30,00716773;-51,20408224
7980055;R;;ERNESTO FONTOURA;392;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00706591;-51,20441999
7980055;R;;ERNESTO FONTOURA;334;Norte;;de 09/05 a 19/05/08;;-30,00685498;-51,20511963
7980055;R;;ERNESTO FONTOURA;124;Norte;;de 09/05 a 19/05/08;;-30,00621328;-51,20727884
7980055;R;;ERNESTO FONTOURA;141;Norte;;de 09/05 a 19/05/08;;-30,00635037;-51,20707419
7980055;R;;ERNESTO FONTOURA;343;Norte;;de 09/05 a 19/05/08;;-30,00692317;-51,20514677
7980055;R;;ERNESTO FONTOURA;395;Norte;;de 09/05 a 19/05/08;;-30,00712947;-51,20446249
7980048;AV;;POLONIA;656;Norte;;de 09/05 a 19/05/08;;-30,00894289;-51,20210742
7980048;AV;;POLONIA;625;Norte;;de 09/05 a 19/05/08;;-30,00893467;-51,20239161
7980048;AV;;POLONIA;356;Norte;;de 09/05 a 19/05/08;;-30,00798588;-51,20530452
7980048;AV;;POLONIA;51;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00717195;-51,20824927
7980048;AV;;POLONIA;53;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00717957;-51,20822464
7980048;AV;;POLONIA;181;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00774112;-51,2063637
7980048;AV;;POLONIA;239;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00782577;-51,20608506
7980048;AV;;POLONIA;315;Norte;;de 09/05 a 19/05/08;;-30,00793668;-51,20571994
7980048;AV;;POLONIA;483;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00844616;-51,20402815
8080046;AV;;GUIDO MONDIN;312;Norte;;de 09/05 a 19/05/08;;;
8080046;AV;;GUIDO MONDIN;176;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00909238;-51,20395574
8080046;AV;;GUIDO MONDIN;169;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00916829;-51,20395735
8080046;AV;;GUIDO MONDIN;293;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00949738;-51,20287371
8081192;AV;;SERTORIO;727;Norte;;de 09/05 a 19/05/08;;-30,0002034;-51,19839418
8081192;AV;;SERTORIO;765;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00036554;-51,19766113
8081192;AV;;SERTORIO;876;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00045026;-51,19690171
8081192;AV;;SERTORIO;886;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00047362;-51,1967878
8081192;AV;;SERTORIO;875;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00050239;-51,19700901
8081192;AV;;SERTORIO;907;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00057404;-51,19665967
8081192;AV;;SERTORIO;1155;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00115111;-51,1939773
8081192;AV;;SERTORIO;1279;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00144216;-51,19263288
8081192;AV;;SERTORIO;1355;Norte;;de 09/05 a 19/05/08;;-30,00164384;-51,19166965
8081192;AV;;SERTORIO;1509;Norte;;de 09/05 a 19/05/08;;-30,00193547;-51,19029273
8081192;AV;;SERTORIO;1599;Norte;Parada Onibus;de 09/05 a 19/05/08;;-30,00214853;-51,18929758
8081192;AV;;SERTORIO;1700;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00245758;-51,1877226
8081192;AV;;SERTORIO;1710;Norte;Corredor Onibus;de 09/05 a 19/05/08;;-30,00248851;-51,18761818
8081192;AV;;SERTORIO;1702;Norte;Orelhao;de 09/05 a 19/05/08;;-30,0024576;-51,18772253
8081192;AV;;SERTORIO;1566;Norte;Orelhao;de 09/05 a 19/05/08;;-30,00197392;-51,18976674
8081192;AV;;SERTORIO;1370;Norte;;de 09/05 a 19/05/08;;-30,00157367;-51,19165026
